item_id,meeting_id,action_type,vote_detected,project_matches,review_reason,item_text
219,28,Unknown,False,,No location name/address matched,"No formal action recorded. The sixth ""Whereas"" to read ""WHEREAS, the Village's current staff and consultants, including but not limited to Community Development Director Mary Gibbs and Land Use Counsel Village Council Regular Meeting Final Action Agenda/Minutes - February 10, 2016 Page 5 of8 Nancy Stroud, have expertise that can be provided as testimony in the City's zoning hearings, including but not limited to traffic and transportation, coastal high hazard area protection, hurricane evacuation, comprehensive planning, and zoning."""
221,29,Consent Agenda,True,,No location name/address matched,A motion to approve the consent agenda was made and duly passed
226,30,Consent Agenda,True,,No location name/address matched,A motion to approve the consent agenda was made and duly passed
230,31,Consent Agenda,True,,No location name/address matched,A motion to approve the consent agenda was made and duly passed
234,31,Unknown,False,,No location name/address matched,deferred due to the lack of time
235,32,Vote,True,,No location name/address matched,Approved the agenda
236,32,Vote,True,,No location name/address matched,Motion failed
237,32,Vote,True,,No location name/address matched,"Approved the February 1, 2017 Council meeting minutes as presented"
238,32,Unknown,False,,No location name/address matched,"The ""Whereas"" clause appointing a liaison will have no name in it and the clause will indicate that the Council will appoint a liaison for the project"
239,32,Resolution,True,,No location name/address matched,"Adopted Resolution No. 2017-05 as amended: the third ""Whereas"" to read ""Whereas, the Village Council of the Village of Estero supports Lee County in its efforts to acquire Edison Farms for preservation purposes in perpetuity"" and the fourth ""Whereas"" to read ""Whereas, the Village Council will appoint a Councilmember to act as liaison for the project."""
240,32,Unknown,False,,No location name/address matched,Appointed Councilmember Jim Boesch as liaison for the project
241,32,Resolution,True,,No location name/address matched,"Adopted Resolution No. 2017-06 supporting the Village ofEstero membership in the Charlotte Harbor National Estuary Program for a three year period, to be reauthorized annually, with an annual membership fee of $5,000, and appointing Councilmember Katy Errington as liaison; amended Section 4 of the resolution, changed Village Manager to Mayor, and added the word ""fiscal"" in the last sentence of Section 1 of the funding agreement: ""The Council may extend this Agreement for two additional fiscal years ... """
242,32,Vote,True,,No location name/address matched,"Amended the recently approved Village Council Legislative Agenda to add support for State funding of $3,550,000 for a Visitor and Environmental Education Center at Lovers Key State Park"
244,33,Administrative,True,,No location name/address matched,Approved agenda
245,33,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
246,33,Vote,True,,No location name/address matched,Motion passed to authorize Village Manager to take the necessary actions to demolish the residential structure and convey salvaged elements to third parties in the Village's best interests
247,33,Contract Approval,True,,No location name/address matched,Motion passed to authorize Village Manager to execute the Federally Funded Subaward and Grant Agreement for Hurricane Ian between the Village and the State of Florida
248,33,Contract Approval,True,Estero on the River,No location name/address matched,"Approved award of Request for Bids No. RFB 2023-01, Estero on the River Non-Native Invasive and Nuisance Plant Treatments to Milborne, LLC to provide the services as provided in the contract, at a grand total cost of $82,317.41, approve a contingency fund amount of $8,230 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract documents on behalf of the Village of Estero Council"
249,33,Contract Approval,True,,No location name/address matched,"Approved agreement for Land Use and Code Enforcement Special Magistrate Services with Robert Pritt at the hourly rate listed in the Agreement. Grant the Village Manager the authority to renegotiate and execute the renewal of this Agreement on an annual basis, if doing so is in the best interest of the Village of Estero, authorize the Village Manager to execute the contract documents on behalf of the Village of Estero Council"
250,33,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,"Passed first reading of Ordinance No. 2023-02 and set second reading for March 1, 2023"
251,33,Ordinance,True,,No location name/address matched,Approved Zoning Ordinance 2023-01
252,33,Resolution,True,,No location name/address matched,Approved Resolution 2023-01 (12th Amendment to Development of Regional Impact Development Order)
253,34,Administrative,True,,No location name/address matched,Approved agenda
254,34,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
255,34,Contract Approval,True,,No location name/address matched,Approved the 2021-2022 Interlocal Agreement between Village of Estero and Lee County for Stray Animal Control Services
256,34,Unknown,False,,No location name/address matched,"No formal action recorded. February 2, 2022, Council Meeting Minutes"
257,34,Public Comment,False,,No location name/address matched,"No formal action recorded. Public Works Update Staff Presentation/Comments Steve Sarkozy, Village Manager David Willems, Public Works Director Public Comments None. Council Questions or Comments Councilmembers Fiesel, Ribble, Ward, Boesch, Vice Mayor McLain, and Mayor Errington"
258,34,Public Comment,True,,No location name/address matched,"No formal action recorded. Appointment to the Lee County Tourist Development Council Staff Presentation/Comments Steve Sarkozy, Village Manager Derek Rooney, Village Attorney Public Comments None. Council Questions or Comments Councilmembers Fiesel, Ward, Vice Mayor McLain, and Mayor Errington. Due to time sensitivity of needing to appoint someone by February 28, 2022, the Council appointed Councilmember Fiesel by ballot vote"
259,35,Administrative,True,,No location name/address matched,Approved agenda
260,35,Consent Agenda,True,,No location name/address matched,Approved consent agenda
261,35,Resolution,True,,No location name/address matched,Adopted Resolution No. 2025-02
264,35,Unknown,False,,No location name/address matched,"No formal action recorded. February 5, 2025 Village Council Meeting Minutes"
265,35,Public Comment,False,,No location name/address matched,"No formal action recorded. Planning, Zoning, and Design Board Annual Report Staff Presentation/Comments Mary Gibbs, Community Development Director Christopher Baker, Assistant Community Development Director Council Questions or Comments Councilmembers Zalucki and Mayor McLain Public Comments None"
